,Application Time,User Mark,Headset Position x,Headset Position y,Headset Position z,Headset Position error,Headset Orientation Quaternion x,Headset Orientation Quaternion y,Headset Orientation Quaternion z,Headset Orientation Quaternion w,Headset Orientation Quaternion error,Combined Gaze Ray pos x,Combined Gaze Ray pos y,Combined Gaze Ray pos z,Combined Gaze Ray dir x,Combined Gaze Ray dir y,Combined Gaze Ray dir z,Combined Gaze Ray error,Gaze Depth,Gaze Depth error,Eye Ray left pos x,Eye Ray left pos y,Eye Ray left pos z,Eye Ray left dir x,Eye Ray left dir y,Eye Ray left dir z,Eye Ray left error,Eye Ray right pos x,Eye Ray right pos y,Eye Ray right pos z,Eye Ray right dir x,Eye Ray right dir y,Eye Ray right dir z,Eye Ray right error,Eye Ray Raw left pos x,Eye Ray Raw left pos y,Eye Ray Raw left pos z,Eye Ray Raw left dir x,Eye Ray Raw left dir y,Eye Ray Raw left dir z,Eye Ray Raw left error,Eye Ray Raw right pos x,Eye Ray Raw right pos y,Eye Ray Raw right pos z,Eye Ray Raw right dir x,Eye Ray Raw right dir y,Eye Ray Raw right dir z,Eye Ray Raw right error,Eye State left,Eye State left error,Eye State right,Eye State right error,Pupil Radius (millimeters) left,Pupil Radius (millimeters) left error,Pupil Radius (millimeters) right,Pupil Radius (millimeters) right error,Gazed Object,Gazed Object error,Eye Torsion (degrees) left,Eye Torsion (degrees) left error,Eye Torsion (degrees) right,Eye Torsion (degrees) right error,User Presence,User Presence error,User Attention Shift,User Attention Shift error,IPD (millimeters),IPD (millimeters) error,IOD (millimeters),IOD (millimeters) error,Eyeball Radius (millimiters) left,Eyeball Radius (millimiters) left error,Eyeball Radius (millimiters) right,Eyeball Radius (millimiters) right error,Screen Gaze left x,Screen Gaze left y,Screen Gaze left error,Screen Gaze right x,Screen Gaze right y,Screen Gaze right error,Eye Shape left point 0 x,Eye Shape left point 0 y,Eye Shape left point 1 x,Eye Shape left point 1 y,Eye Shape left point 2 x,Eye Shape left point 2 y,Eye Shape left point 3 x,Eye Shape left point 3 y,Eye Shape left point 4 x,Eye Shape left point 4 y,Eye Shape left point 5 x,Eye Shape left point 5 y,Eye Shape left point 6 x,Eye Shape left point 6 y,Eye Shape left point 7 x,Eye Shape left point 7 y,Eye Shape left point 8 x,Eye Shape left point 8 y,Eye Shape left point 9 x,Eye Shape left point 9 y,Eye Shape left point 10 x,Eye Shape left point 10 y,Eye Shape left point 11 x,Eye Shape left point 11 y,Eye Shape left error,Eye Shape right point 0 x,Eye Shape right point 0 y,Eye Shape right point 1 x,Eye Shape right point 1 y,Eye Shape right point 2 x,Eye Shape right point 2 y,Eye Shape right point 3 x,Eye Shape right point 3 y,Eye Shape right point 4 x,Eye Shape right point 4 y,Eye Shape right point 5 x,Eye Shape right point 5 y,Eye Shape right point 6 x,Eye Shape right point 6 y,Eye Shape right point 7 x,Eye Shape right point 7 y,Eye Shape right point 8 x,Eye Shape right point 8 y,Eye Shape right point 9 x,Eye Shape right point 9 y,Eye Shape right point 10 x,Eye Shape right point 10 y,Eye Shape right point 11 x,Eye Shape right point 11 y,Eye Shape right error,Pupil Shape left center x,Pupil Shape left center y,Pupil Shape left size x,Pupil Shape left size y,Pupil Shape left angle (degrees),Pupil Shape left error,Pupil Shape right center x,Pupil Shape right center y,Pupil Shape right size x,Pupil Shape right size y,Pupil Shape right angle (degrees),Pupil Shape right error
,16.9524,,0.00438,0.15381,0.04924,,-0.03532,0.00609,-0.01221,0.99928,,0.00000,0.00000,0.00000,0.02324,-0.09929,0.99479,,0.90119,,-0.03150,0.00000,0.00000,0.02841,-0.07584,0.99672,,0.03150,0.00000,0.00000,0.01620,-0.12095,0.99253,,-0.03150,0.00000,0.00000,0.00852,-0.07179,0.99738,,0.03150,0.00000,0.00000,0.00446,-0.10534,0.99443,,Opened,,Opened,,2.08,,2.01,,,,1.093,,1.147,,1,,0,,66.52,,67.26,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,0.03075,-0.07063,,0.02712,-0.11686,,230.26,172.84,204.39,171.56,178.52,170.98,152.65,169.89,126.78,167.82,100.91,164.97,75.04,162.24,100.91,134.84,126.78,117.63,152.65,111.17,178.52,116.77,204.39,136.42,,95.01,164.65,121.89,165.99,148.76,167.16,175.63,168.07,202.50,168.71,229.37,169.13,256.24,169.49,229.37,134.31,202.50,115.67,175.63,109.13,148.76,113.39,121.89,130.25,,155.73,138.00,29.19,28.15,94.374,,168.30,135.11,28.64,27.31,89.288,
,16.9667,,0.00439,0.15381,0.04923,,-0.03532,0.00608,-0.01226,0.99928,,0.00000,0.00000,0.00000,0.01922,-0.09737,0.99506,,1.12168,,-0.03150,0.00000,0.00000,0.01736,-0.07379,0.99712,,0.03150,0.00000,0.00000,0.01585,-0.11996,0.99265,,-0.03150,0.00000,0.00000,-0.00234,-0.07010,0.99754,,0.03150,0.00000,0.00000,0.01310,-0.11198,0.99362,,Opened,,Opened,,2.10,,2.00,,,,0.511,,1.522,,1,,0,,66.67,,67.17,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,0.01920,-0.06859,,0.02662,-0.11600,,230.26,172.84,204.39,171.56,178.52,170.98,152.65,169.89,126.78,167.82,100.91,164.97,75.04,162.24,100.91,134.84,126.78,117.63,152.65,111.17,178.52,116.77,204.39,136.42,,95.01,164.65,121.89,165.99,148.76,167.16,175.63,168.07,202.50,168.71,229.37,169.13,256.24,169.49,229.37,134.31,202.50,115.67,175.63,109.13,148.76,113.39,121.89,130.25,,155.18,138.01,29.36,28.25,92.663,,168.52,135.29,27.14,28.61,15.005,
,16.9813,,0.00440,0.15381,0.04922,,-0.03535,0.00610,-0.01227,0.99928,,0.00000,0.00000,0.00000,0.01110,-0.09351,0.99556,,0.80090,,-0.03150,0.00000,0.00000,0.01556,-0.07314,0.99720,,0.03150,0.00000,0.00000,0.00133,-0.11178,0.99373,,-0.03150,0.00000,0.00000,0.00516,-0.06955,0.99757,,0.03150,0.00000,0.00000,-0.01737,-0.10133,0.99470,,Opened,,Opened,,2.08,,2.04,,,,0.595,,0.965,,1,,0,,66.43,,67.40,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,0.01685,-0.06790,,0.01227,-0.10892,,230.26,172.84,204.39,171.56,178.52,170.98,152.65,169.89,126.78,167.82,100.91,164.97,75.04,162.24,100.91,134.84,126.78,117.63,152.65,111.17,178.52,116.77,204.39,136.42,,95.01,164.65,121.89,165.99,148.76,167.16,175.63,168.07,202.50,168.71,229.37,169.13,256.24,169.49,229.37,134.31,202.50,115.67,175.63,109.13,148.76,113.39,121.89,130.25,,155.20,137.98,27.77,29.54,12.171,,167.32,134.96,29.03,27.74,89.245,
,16.9952,,0.00439,0.15381,0.04921,,-0.03540,0.00612,-0.01225,0.99928,,0.00000,0.00000,0.00000,0.00881,-0.09314,0.99561,,1.06604,,-0.03150,0.00000,0.00000,0.00982,-0.07448,0.99717,,0.03150,0.00000,0.00000,0.00153,-0.11110,0.99381,,-0.03150,0.00000,0.00000,-0.00553,-0.07712,0.99701,,0.03150,0.00000,0.00000,0.00102,-0.10431,0.99454,,Opened,,Opened,,2.06,,1.97,,,,0.449,,1.097,,1,,0,,66.64,,67.26,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,0.01032,-0.06898,,0.01204,-0.10824,,230.26,172.84,204.39,171.56,178.52,170.98,152.65,169.89,126.78,167.82,100.91,164.97,75.04,162.24,100.91,134.84,126.78,117.63,152.65,111.17,178.52,116.77,204.39,136.42,,95.01,164.65,121.89,165.99,148.76,167.16,175.63,168.07,202.50,168.71,229.37,169.13,256.24,169.49,229.37,134.31,202.50,115.67,175.63,109.13,148.76,113.39,121.89,130.25,,154.51,137.91,27.84,28.87,11.462,,167.73,135.09,26.95,28.04,8.432,
,17.0096,,0.00440,0.15382,0.04920,,-0.03545,0.00613,-0.01226,0.99928,,0.00000,0.00000,0.00000,0.00482,-0.09335,0.99562,,1.21738,,-0.03150,0.00000,0.00000,0.00215,-0.07611,0.99710,,0.03150,0.00000,0.00000,0.00164,-0.11047,0.99388,,-0.03150,0.00000,0.00000,-0.01373,-0.07935,0.99675,,0.03150,0.00000,0.00000,-0.00376,-0.11126,0.99378,,Opened,,Opened,,2.07,,1.95,,,,0.418,,1.380,,1,,0,,66.71,,67.10,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,0.00213,-0.07040,,0.01159,-0.10770,,230.26,172.84,204.39,171.56,178.52,170.98,152.65,169.89,126.78,167.82,100.91,164.97,75.04,162.24,100.91,134.84,126.78,117.63,152.65,111.17,178.52,116.77,204.39,136.42,,95.01,164.65,121.89,165.99,148.76,167.16,175.63,168.07,202.50,168.71,229.37,169.13,256.24,169.49,229.37,134.31,202.50,115.67,175.63,109.13,148.76,113.39,121.89,130.25,,153.59,137.96,29.02,27.88,90.830,,167.12,135.14,27.83,26.63,88.255,
,17.0240,,0.00440,0.15382,0.04919,,-0.03548,0.00613,-0.01228,0.99928,,0.00000,0.00000,0.00000,-0.00936,-0.09315,0.99561,,1.08404,,-0.03150,0.00000,0.00000,-0.02194,-0.07683,0.99680,,0.03150,0.00000,0.00000,-0.00153,-0.11005,0.99392,,-0.03150,0.00000,0.00000,-0.03832,-0.07475,0.99647,,0.03150,0.00000,0.00000,-0.01280,-0.10932,0.99392,,Opened,,Opened,,2.05,,1.94,,,,0.874,,1.433,,1,,0,,66.65,,67.20,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.02210,-0.07093,,0.00773,-0.10706,,225.91,168.01,200.45,168.49,174.99,170.32,149.53,171.11,124.07,169.78,98.62,166.61,73.16,163.19,98.62,136.05,124.07,118.50,149.53,111.63,174.99,116.66,200.45,134.96,,95.01,164.65,121.89,165.99,148.76,167.16,175.63,168.07,202.50,168.71,229.37,169.13,256.24,169.49,229.37,134.31,202.50,115.67,175.63,109.13,148.76,113.39,121.89,130.25,,153.29,137.93,27.38,29.07,10.606,,166.49,135.09,26.34,27.79,13.581,
,17.0386,,0.00441,0.15382,0.04918,,-0.03550,0.00615,-0.01231,0.99928,,0.00000,0.00000,0.00000,-0.01441,-0.09241,0.99562,,1.03206,,-0.03150,0.00000,0.00000,-0.02725,-0.07516,0.99680,,0.03150,0.00000,0.00000,-0.00446,-0.11002,0.99392,,-0.03150,0.00000,0.00000,-0.04308,-0.07038,0.99659,,0.03150,0.00000,0.00000,-0.01768,-0.11007,0.99377,,Opened,,Opened,,2.03,,1.96,,,,0.772,,1.404,,1,,0,,66.61,,67.26,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.02791,-0.06947,,0.00453,-0.10687,,225.91,168.01,200.45,168.49,174.99,170.32,149.53,171.11,124.07,169.78,98.62,166.61,73.16,163.19,98.62,136.05,124.07,118.50,149.53,111.63,174.99,116.66,200.45,134.96,,95.01,164.65,121.89,165.99,148.76,167.16,175.63,168.07,202.50,168.71,229.37,169.13,256.24,169.49,229.37,134.31,202.50,115.67,175.63,109.13,148.76,113.39,121.89,130.25,,153.03,137.86,26.86,29.02,6.917,,166.08,135.15,26.56,28.03,13.657,
,17.0526,,0.00442,0.15382,0.04918,,-0.03549,0.00618,-0.01233,0.99927,,0.00000,0.00000,0.00000,-0.04347,-0.08857,0.99512,,0.97601,,-0.03150,0.00000,0.00000,-0.04827,-0.07018,0.99637,,0.03150,0.00000,0.00000,-0.04230,-0.10667,0.99339,,-0.03150,0.00000,0.00000,-0.06783,-0.06748,0.99541,,0.03150,0.00000,0.00000,-0.06270,-0.10466,0.99253,,Opened,,Opened,,2.03,,1.97,,,,0.774,,1.161,,1,,0,,66.58,,67.24,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.04956,-0.06530,,-0.03242,-0.10338,,225.91,168.01,200.45,168.49,174.99,170.32,149.53,171.11,124.07,169.78,98.62,166.61,73.16,163.19,98.62,136.05,124.07,118.50,149.53,111.63,174.99,116.66,200.45,134.96,,92.25,166.05,119.21,166.97,146.16,167.75,173.12,168.31,200.08,168.66,227.04,168.90,254.00,169.25,227.04,135.33,200.08,116.02,173.12,108.98,146.16,113.74,119.21,131.69,,152.14,138.04,28.39,27.48,84.227,,164.97,134.89,27.95,26.75,84.116,
,17.0668,,0.00444,0.15382,0.04918,,-0.03549,0.00623,-0.01235,0.99927,,0.00000,0.00000,0.00000,-0.04386,-0.08872,0.99509,,1.20344,,-0.03150,0.00000,0.00000,-0.04945,-0.07079,0.99626,,0.03150,0.00000,0.00000,-0.04225,-0.10666,0.99340,,-0.03150,0.00000,0.00000,-0.05815,-0.07504,0.99548,,0.03150,0.00000,0.00000,-0.04071,-0.10616,0.99352,,Opened,,Opened,,2.02,,1.93,,,,0.848,,1.970,,1,,0,,66.71,,67.22,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.05120,-0.06579,,-0.03248,-0.10335,,225.91,168.01,200.45,168.49,174.99,170.32,149.53,171.11,124.07,169.78,98.62,166.61,73.16,163.19,98.62,136.05,124.07,118.50,149.53,111.63,174.99,116.66,200.45,134.96,,92.25,166.05,119.21,166.97,146.16,167.75,173.12,168.31,200.08,168.66,227.04,168.90,254.00,169.25,227.04,135.33,200.08,116.02,173.12,108.98,146.16,113.74,119.21,131.69,,151.92,137.81,28.23,27.36,82.903,,165.48,134.94,25.90,27.92,8.585,
,17.0811,,0.00445,0.15382,0.04918,,-0.03548,0.00629,-0.01238,0.99927,,0.00000,0.00000,0.00000,-0.04786,-0.08931,0.99485,,0.99694,,-0.03150,0.00000,0.00000,-0.05039,-0.07266,0.99608,,0.03150,0.00000,0.00000,-0.04934,-0.10530,0.99322,,-0.03150,0.00000,0.00000,-0.05824,-0.07969,0.99512,,0.03150,0.00000,0.00000,-0.06720,-0.10178,0.99253,,Opened,,Opened,,2.02,,1.94,,,,0.601,,1.673,,1,,0,,66.59,,67.30,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.05267,-0.06711,,-0.04173,-0.10178,,225.91,168.01,200.45,168.49,174.99,170.32,149.53,171.11,124.07,169.78,98.62,166.61,73.16,163.19,98.62,136.05,124.07,118.50,149.53,111.63,174.99,116.66,200.45,134.96,,92.25,166.05,119.21,166.97,146.16,167.75,173.12,168.31,200.08,168.66,227.04,168.90,254.00,169.25,227.04,135.33,200.08,116.02,173.12,108.98,146.16,113.74,119.21,131.69,,151.54,137.79,28.39,27.36,85.319,,164.48,134.82,27.48,26.40,80.922,
,17.0955,,0.00446,0.15382,0.04918,,-0.03549,0.00631,-0.01241,0.99927,,0.00000,0.00000,0.00000,-0.05716,-0.08760,0.99451,,0.95324,,-0.03150,0.00000,0.00000,-0.05446,-0.07576,0.99564,,0.03150,0.00000,0.00000,-0.06426,-0.09516,0.99339,,-0.03150,0.00000,0.00000,-0.06480,-0.08255,0.99448,,0.03150,0.00000,0.00000,-0.07693,-0.09451,0.99255,,Opened,,Opened,,1.99,,1.93,,,,0.871,,1.995,,1,,0,,66.56,,67.36,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.05734,-0.06975,,-0.05784,-0.09293,,225.91,168.01,200.45,168.49,174.99,170.32,149.53,171.11,124.07,169.78,98.62,166.61,73.16,163.19,98.62,136.05,124.07,118.50,149.53,111.63,174.99,116.66,200.45,134.96,,92.25,166.05,119.21,166.97,146.16,167.75,173.12,168.31,200.08,168.66,227.04,168.90,254.00,169.25,227.04,135.33,200.08,116.02,173.12,108.98,146.16,113.74,119.21,131.69,,151.17,137.70,26.49,28.35,16.391,,163.96,134.91,27.11,26.38,77.185,
,17.1095,,0.00447,0.15382,0.04918,,-0.03550,0.00629,-0.01243,0.99927,,0.00000,0.00000,0.00000,-0.05857,-0.08829,0.99437,,0.98077,,-0.03150,0.00000,0.00000,-0.05596,-0.07674,0.99548,,0.03150,0.00000,0.00000,-0.06488,-0.09603,0.99326,,-0.03150,0.00000,0.00000,-0.06536,-0.08256,0.99444,,0.03150,0.00000,0.00000,-0.06979,-0.10298,0.99223,,Opened,,Opened,,1.98,,1.94,,,,1.008,,1.994,,1,,0,,66.58,,67.34,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,-0.05908,-0.07061,,-0.05861,-0.09354,,225.91,168.01,200.45,168.49,174.99,170.32,149.53,171.11,124.07,169.78,98.62,166.61,73.16,163.19,98.62,136.05,124.07,118.50,149.53,111.63,174.99,116.66,200.45,134.96,,92.25,166.05,119.21,166.97,146.16,167.75,173.12,168.31,200.08,168.66,227.04,168.90,254.00,169.25,227.04,135.33,200.08,116.02,173.12,108.98,146.16,113.74,119.21,131.69,,151.47,137.77,26.53,28.12,9.868,,164.37,134.88,26.64,27.15,2.974,
,17.1239,,0.00447,0.15382,0.04917,,-0.03552,0.00625,-0.01245,0.99927,,0.00000,0.00000,0.00000,0.03282,-0.08461,0.99587,,0.95177,,-0.03150,0.00000,0.00000,0.03774,-0.06085,0.99743,,0.03150,0.00000,0.00000,0.02787,-0.10833,0.99372,,-0.03150,0.00000,0.00000,0.03795,-0.06086,0.99742,,0.03150,0.00000,0.00000,0.02807,-0.10835,0.99372,,Opened,,Opened,,2.05,,1.94,,,,1.204,,2.117,,1,,1,,66.56,,67.35,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,0.03161,-0.05701,,0.03049,-0.10367,,228.99,172.03,203.14,171.12,177.30,171.00,151.46,170.33,125.61,168.55,99.77,165.84,73.93,163.14,99.77,135.32,125.61,118.35,151.46,111.71,177.30,116.44,203.14,135.15,,93.54,164.02,120.60,165.80,147.66,167.03,174.72,167.89,201.78,168.49,228.83,168.87,255.89,168.99,228.83,134.23,201.78,115.96,174.72,109.90,147.66,114.55,120.60,131.23,,156.98,137.70,27.81,28.60,46.611,,169.84,135.23,26.90,27.17,71.172,
,17.1382,,0.00447,0.15383,0.04917,,-0.03554,0.00621,-0.01247,0.99927,,0.00000,0.00000,0.00000,0.11153,-0.08671,0.98997,,0.94210,,-0.03150,0.00000,0.00000,0.12253,-0.07698,0.98948,,0.03150,0.00000,0.00000,0.10169,-0.09653,0.99012,,-0.03150,0.00000,0.00000,0.14404,-0.08099,0.98625,,0.03150,0.00000,0.00000,0.12255,-0.09903,0.98751,,Opened,,Opened,,2.02,,1.94,,,,-1.621,,-0.327,,1,,1,,66.55,,67.44,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,0.12512,-0.07124,,0.11410,-0.09469,,230.07,172.34,204.06,171.05,178.05,170.63,152.04,169.73,126.03,167.79,100.02,164.97,74.01,162.22,100.02,135.82,126.03,118.87,152.04,111.81,178.05,116.25,204.06,135.07,,95.22,163.62,122.06,165.54,148.90,166.90,175.74,168.02,202.58,169.02,229.42,169.90,256.26,170.47,229.42,134.53,202.58,115.90,175.74,110.07,148.90,115.14,122.06,131.87,,162.05,137.37,27.98,27.46,105.515,,175.01,135.48,26.66,27.41,163.127,
,17.1524,,0.00447,0.15383,0.04916,,-0.03557,0.00616,-0.01250,0.99927,,0.00000,0.00000,0.00000,0.10978,-0.09094,0.98979,,0.84771,,-0.03150,0.00000,0.00000,0.12939,-0.08184,0.98821,,0.03150,0.00000,0.00000,0.08222,-0.10717,0.99083,,-0.03150,0.00000,0.00000,0.14490,-0.09271,0.98509,,0.03150,0.00000,0.00000,0.06348,-0.11775,0.99101,,Opened,,Opened,,2.01,,1.93,,,,-1.951,,-0.343,,1,,1,,66.47,,68.11,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,0.13307,-0.07569,,0.09930,-0.10153,,230.07,172.34,204.06,171.05,178.05,170.63,152.04,169.73,126.03,167.79,100.02,164.97,74.01,162.22,100.02,135.82,126.03,118.87,152.04,111.81,178.05,116.25,204.06,135.07,,95.22,163.62,122.06,165.54,148.90,166.90,175.74,168.02,202.58,169.02,229.42,169.90,256.26,170.47,229.42,134.53,202.58,115.90,175.74,110.07,148.90,115.14,122.06,131.87,,162.06,137.37,27.16,28.06,5.325,,174.78,135.15,26.35,27.17,30.398,
,17.1671,,0.00448,0.15383,0.04915,,-0.03560,0.00610,-0.01253,0.99927,,0.00000,0.00000,0.00000,0.10848,-0.09315,0.98973,,0.87227,,-0.03150,0.00000,0.00000,0.13474,-0.08413,0.98730,,0.03150,0.00000,0.00000,0.07590,-0.10966,0.99107,,-0.03150,0.00000,0.00000,0.13784,-0.08155,0.98709,,0.03150,0.00000,0.00000,0.06662,-0.11670,0.99093,,Opened,,Opened,,2.00,,1.91,,,,-1.502,,0.724,,1,,0,,66.49,,68.00,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,0.13945,-0.07794,,0.09184,-0.10407,,230.07,172.34,204.06,171.05,178.05,170.63,152.04,169.73,126.03,167.79,100.02,164.97,74.01,162.22,100.02,135.82,126.03,118.87,152.04,111.81,178.05,116.25,204.06,135.07,,95.22,163.62,122.06,165.54,148.90,166.90,175.74,168.02,202.58,169.02,229.42,169.90,256.26,170.47,229.42,134.53,202.58,115.90,175.74,110.07,148.90,115.14,122.06,131.87,,161.44,137.29,27.12,27.85,16.764,,174.20,135.02,26.82,25.99,96.890,
,17.1810,,0.00448,0.15384,0.04914,,-0.03564,0.00606,-0.01257,0.99927,,0.00000,0.00000,0.00000,0.10412,-0.09570,0.98995,,0.90159,,-0.03150,0.00000,0.00000,0.13315,-0.08518,0.98743,,0.03150,0.00000,0.00000,0.07141,-0.11118,0.99123,,-0.03150,0.00000,0.00000,0.12441,-0.09137,0.98802,,0.03150,0.00000,0.00000,0.05705,-0.11633,0.99157,,Opened,,Opened,,2.01,,1.90,,,,-1.257,Data_LowAccuracy,0.660,,1,,0,,66.52,,67.99,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,0.13838,-0.07871,,0.08690,-0.10552,,230.07,172.34,204.06,171.05,178.05,170.63,152.04,169.73,126.03,167.79,100.02,164.97,74.01,162.22,100.02,135.82,126.03,118.87,152.04,111.81,178.05,116.25,204.06,135.07,,95.22,163.62,122.06,165.54,148.90,166.90,175.74,168.02,202.58,169.02,229.42,169.90,256.26,170.47,229.42,134.53,202.58,115.90,175.74,110.07,148.90,115.14,122.06,131.87,,161.00,137.37,26.99,28.11,4.198,,173.89,135.00,26.68,25.85,97.403,
,17.1955,,0.00449,0.15384,0.04913,,-0.03568,0.00603,-0.01262,0.99927,,0.00000,0.00000,0.00000,0.09698,-0.09614,0.99063,,0.86783,,-0.03150,0.00000,0.00000,0.13102,-0.08457,0.98777,,0.03150,0.00000,0.00000,0.05948,-0.11125,0.99201,,-0.03150,0.00000,0.00000,0.12007,-0.08161,0.98941,,0.03150,0.00000,0.00000,0.04091,-0.11050,0.99303,,Opened,,Opened,,2.00,,1.92,,,,1.915,,0.670,,1,,0,,66.49,,67.90,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,0.13667,-0.07836,,0.07410,-0.10571,,230.07,172.34,204.06,171.05,178.05,170.63,152.04,169.73,126.03,167.79,100.02,164.97,74.01,162.22,100.02,135.82,126.03,118.87,152.04,111.81,178.05,116.25,204.06,135.07,,95.22,163.62,122.06,165.54,148.90,166.90,175.74,168.02,202.58,169.02,229.42,169.90,256.26,170.47,229.42,134.53,202.58,115.90,175.74,110.07,148.90,115.14,122.06,131.87,,160.64,137.35,26.63,28.21,8.930,,173.33,134.79,26.97,26.07,95.685,
,17.2095,,0.00451,0.15384,0.04912,,-0.03570,0.00605,-0.01267,0.99926,,0.00000,0.00000,0.00000,0.08804,-0.09614,0.99147,,0.94529,,-0.03150,0.00000,0.00000,0.12379,-0.08118,0.98898,,0.03150,0.00000,0.00000,0.04988,-0.11345,0.99229,,-0.03150,0.00000,0.00000,0.11048,-0.07391,0.99113,,0.03150,0.00000,0.00000,0.03409,-0.11947,0.99225,,Opened,,Opened,,1.99,,1.92,,,,1.947,,0.825,,1,,0,,66.55,,67.95,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,0.12989,-0.07563,,0.06355,-0.10773,,230.07,172.34,204.06,171.05,178.05,170.63,152.04,169.73,126.03,167.79,100.02,164.97,74.01,162.22,100.02,135.82,126.03,118.87,152.04,111.81,178.05,116.25,204.06,135.07,,95.05,163.70,122.10,165.18,149.16,166.54,176.22,167.66,203.28,168.49,230.33,169.06,257.39,169.48,230.33,133.62,203.28,114.73,176.22,108.53,149.16,113.45,122.10,130.57,,159.81,137.18,26.72,27.89,14.473,,172.83,134.82,27.07,26.08,93.583,
,17.2238,,0.00454,0.15384,0.04911,,-0.03571,0.00609,-0.01276,0.99926,,0.00000,0.00000,0.00000,0.08499,-0.09637,0.99171,,0.97505,,-0.03150,0.00000,0.00000,0.12028,-0.07985,0.98952,,0.03150,0.00000,0.00000,0.04731,-0.11465,0.99228,,-0.03150,0.00000,0.00000,0.10644,-0.07490,0.99149,,0.03150,0.00000,0.00000,0.03568,-0.12042,0.99208,,Opened,,Opened,,1.98,,1.91,,,,1.723,,0.937,,1,,0,,66.58,,67.85,,13.50,Data_Uncalibrated,13.50,Data_Uncalibrated,0.12614,-0.07441,,0.06066,-0.10885,,230.07,172.34,204.06,171.05,178.05,170.63,152.04,169.73,126.03,167.79,100.02,164.97,74.01,162.22,100.02,135.82,126.03,118.87,152.04,111.81,178.05,116.25,204.06,135.07,,95.05,163.70,122.10,165.18,149.16,166.54,176.22,167.66,203.28,168.49,230.33,169.06,257.39,169.48,230.33,133.62,203.28,114.73,176.22,108.53,149.16,113.45,122.10,130.57,,159.42,137.18,26.36,28.02,11.188,,172.53,134.83,26.91,25.86,92.725,
